,researchExp,toeflScore,GRE_Total,CGPA,University
10708,0.0,98.0,314,8.325,North Carolina State University
10709,0.0,97.0,321,8.55,North Carolina State University
10710,0.0,117.0,326,7.125,North Carolina State University
10711,0.0,101.0,319,7.75,North Carolina State University
10712,0.0,104.21251509054326,316,8.475,North Carolina State University
10713,0.0,111.0,316,9.125,North Carolina State University
10714,0.0,110.0,319,9.125,North Carolina State University
10715,0.0,108.0,328,8.0,North Carolina State University
10716,0.0,97.0,316,8.8,North Carolina State University
10717,0.0,110.0,322,7.125,North Carolina State University
10718,0.0,110.0,319,8.65,North Carolina State University
10719,0.0,110.0,324,8.55,North Carolina State University
10720,0.0,107.0,321,7.75,North Carolina State University
10721,0.0,114.0,321,8.4,North Carolina State University
10722,0.0,104.21251509054326,318,8.75,North Carolina State University
10723,0.0,104.21251509054326,316,9.6,North Carolina State University
10724,0.0,104.21251509054326,311,9.200000000000001,North Carolina State University
10725,0.0,109.0,315,9.05,North Carolina State University
10726,0.0,118.0,331,9.200000000000001,North Carolina State University
10727,0.0,107.0,324,8.65,North Carolina State University
10728,0.0,93.0,322,6.5,North Carolina State University
10729,0.0,103.0,320,9.200000000000001,North Carolina State University
10730,0.0,95.0,314,8.475,North Carolina State University
10731,0.0,112.0,318,8.55,North Carolina State University
10732,0.0,108.0,323,8.4,North Carolina State University
10733,6.0,104.21251509054326,325,7.675,North Carolina State University
10734,0.0,114.0,321,7.125,North Carolina State University
10735,0.0,109.0,320,8.149999999999999,North Carolina State University
10736,0.0,103.0,321,8.475,North Carolina State University
10737,0.0,114.0,316,8.075,North Carolina State University
10738,0.0,110.0,317,9.05,North Carolina State University
10739,0.0,105.0,316,9.75,North Carolina State University
10740,0.0,116.0,322,8.4,North Carolina State University
10741,0.0,113.0,321,9.125,North Carolina State University
10742,0.0,114.0,329,8.075,North Carolina State University
10743,0.0,109.0,328,8.55,North Carolina State University
10744,0.0,103.0,320,7.75,North Carolina State University
10745,0.0,117.0,321,8.8,North Carolina State University
10746,0.0,111.0,317,8.725000000000001,North Carolina State University
10747,0.0,110.0,324,8.65,North Carolina State University
10748,0.0,104.21251509054326,311,8.875,North Carolina State University
10749,0.0,104.21251509054326,333,8.65,North Carolina State University
10750,0.0,110.0,322,8.65,North Carolina State University
10751,10.0,112.0,322,7.925,North Carolina State University
10752,0.0,102.0,314,9.525,North Carolina State University
10753,0.0,100.0,313,8.4,North Carolina State University
10754,0.0,111.0,326,8.325,North Carolina State University
10755,0.0,108.0,319,8.875,North Carolina State University
10756,0.0,104.21251509054326,318,7.125,North Carolina State University
10757,0.0,109.0,322,8.725000000000001,North Carolina State University
10758,0.0,107.0,319,8.8,North Carolina State University
10759,0.0,110.0,318,8.875,North Carolina State University
10760,0.0,94.0,318,9.05,North Carolina State University
10761,0.0,98.0,315,8.25,North Carolina State University
10762,0.0,107.0,334,8.25,North Carolina State University
10763,0.0,104.21251509054326,322,8.475,North Carolina State University
10764,0.0,107.0,311,9.125,North Carolina State University
10765,0.0,104.21251509054326,320,8.149999999999999,North Carolina State University
10766,0.0,113.0,327,8.8,North Carolina State University
10767,0.0,99.0,310,8.725000000000001,North Carolina State University
10768,0.0,112.0,319,8.4,North Carolina State University
10769,0.0,115.0,322,7.25,North Carolina State University
10770,0.0,115.0,327,8.325,North Carolina State University
10771,0.0,110.0,329,7.5,North Carolina State University
10772,6.0,114.0,336,9.525,North Carolina State University
10773,0.0,110.0,318,8.55,North Carolina State University
10774,0.0,115.0,319,8.25,North Carolina State University
10775,0.0,98.0,312,8.55,North Carolina State University
10776,0.0,115.0,315,7.8500000000000005,North Carolina State University
10777,0.0,112.0,328,8.55,North Carolina State University
10778,0.0,102.0,321,8.875,North Carolina State University
10779,0.0,113.0,318,8.8,North Carolina State University
10780,0.0,110.0,318,7.375,North Carolina State University
10781,0.0,104.0,324,8.95,North Carolina State University
10782,0.0,104.21251509054326,316,8.4,North Carolina State University
10783,0.0,104.21251509054326,321,7.925,North Carolina State University
10784,0.0,106.0,317,8.55,North Carolina State University
10785,0.0,110.0,314,9.200000000000001,North Carolina State University
10786,0.0,103.0,322,8.4,North Carolina State University
10787,0.0,109.0,322,7.925,North Carolina State University
10788,0.0,105.0,318,9.05,North Carolina State University
10789,0.0,113.0,318,9.45,North Carolina State University
10790,0.0,105.0,328,9.275,North Carolina State University
10791,0.0,107.0,322,8.8,North Carolina State University
10792,0.0,112.0,317,8.25,North Carolina State University
10793,0.0,93.0,311,8.875,North Carolina State University
10794,0.0,110.0,317,9.275,North Carolina State University
10795,0.0,108.0,317,8.55,North Carolina State University
10796,0.0,115.0,322,8.475,North Carolina State University
10797,0.0,111.0,321,8.65,North Carolina State University
10798,0.0,100.0,315,9.350000000000001,North Carolina State University
10799,0.0,104.0,315,8.149999999999999,North Carolina State University
10800,0.0,112.0,320,8.4,North Carolina State University
10801,0.0,98.0,311,8.075,North Carolina State University
10802,0.0,118.0,318,9.350000000000001,North Carolina State University
10803,0.0,94.0,311,8.65,North Carolina State University
10804,0.0,110.0,313,9.200000000000001,North Carolina State University
10805,0.0,102.0,314,9.125,North Carolina State University
10806,0.0,98.0,315,8.075,North Carolina State University
10807,0.0,105.0,322,7.8500000000000005,North Carolina State University
10808,0.0,108.0,313,8.725000000000001,North Carolina State University
10809,0.0,104.0,318,8.25,North Carolina State University
10810,0.0,111.0,317,7.75,North Carolina State University
10811,0.0,111.0,314,7.675,North Carolina State University
10812,0.0,103.0,318,8.075,North Carolina State University
10813,0.0,110.0,323,7.675,North Carolina State University
10814,0.0,110.0,317,8.725000000000001,North Carolina State University
10815,0.0,104.21251509054326,329,8.65,North Carolina State University
10816,0.0,114.0,318,9.125,North Carolina State University
10817,0.0,105.0,321,8.725000000000001,North Carolina State University
10818,0.0,97.0,318,8.25,North Carolina State University
10819,0.0,108.0,321,7.5,North Carolina State University
10820,0.0,108.0,314,8.325,North Carolina State University
10821,0.0,102.0,316,8.95,North Carolina State University
10822,0.0,116.0,323,8.725000000000001,North Carolina State University
10823,0.0,98.0,314,8.55,North Carolina State University
10824,0.0,107.0,324,8.0,North Carolina State University
10825,0.0,98.0,322,8.4,North Carolina State University
10826,0.0,114.0,323,8.0,North Carolina State University
10827,0.0,112.0,324,9.85,North Carolina State University
10828,0.0,110.0,321,8.725000000000001,North Carolina State University
10829,0.0,111.0,325,7.25,North Carolina State University
10830,0.0,118.0,336,8.95,North Carolina State University
10831,0.0,115.0,324,8.25,North Carolina State University
10832,0.0,104.0,320,7.8500000000000005,North Carolina State University
10833,0.0,110.0,325,7.925,North Carolina State University
10834,0.0,114.0,322,9.45,North Carolina State University
10835,0.0,112.0,317,8.475,North Carolina State University
10836,0.0,116.0,322,8.8,North Carolina State University
10837,0.0,108.0,323,9.350000000000001,North Carolina State University
10838,0.0,111.0,319,7.75,North Carolina State University
10839,0.0,105.0,321,7.5,North Carolina State University
10840,0.0,101.0,321,8.95,North Carolina State University
10841,0.0,118.0,328,8.325,North Carolina State University
10842,0.0,102.0,315,9.275,North Carolina State University
10843,0.0,112.0,320,9.200000000000001,North Carolina State University
10844,0.0,104.21251509054326,314,9.45,North Carolina State University
10845,0.0,114.0,323,9.350000000000001,North Carolina State University
10846,0.0,109.0,323,9.275,North Carolina State University
10847,0.0,104.0,315,8.4,North Carolina State University
10848,0.0,105.0,319,8.875,North Carolina State University
10849,0.0,110.0,326,9.925,North Carolina State University
10850,0.0,114.0,316,8.875,North Carolina State University
10851,0.0,114.0,319,8.075,North Carolina State University
10852,0.0,104.0,314,9.350000000000001,North Carolina State University
10853,0.0,110.0,321,8.55,North Carolina State University
10854,0.0,116.0,321,8.149999999999999,North Carolina State University
10855,0.0,112.0,321,7.0,North Carolina State University
10856,0.0,108.0,315,8.325,North Carolina State University
10857,0.0,105.0,326,8.325,North Carolina State University
10858,0.0,109.0,319,8.075,North Carolina State University
10859,0.0,114.0,332,8.875,North Carolina State University
10860,0.0,115.0,325,9.675,North Carolina State University
10861,0.0,104.21251509054326,320,7.75,North Carolina State University
10862,0.0,102.0,318,8.8,North Carolina State University
10863,0.0,110.0,309,8.8,North Carolina State University
10864,0.0,104.21251509054326,311,8.95,North Carolina State University
10865,0.0,109.0,314,7.8500000000000005,North Carolina State University
10866,0.0,108.0,321,9.525,North Carolina State University
10867,0.0,114.0,311,9.675,North Carolina State University
10868,0.0,115.0,317,8.25,North Carolina State University
10869,0.0,105.0,319,8.325,North Carolina State University
10870,0.0,111.0,329,9.45,North Carolina State University
10871,0.0,112.0,323,9.45,North Carolina State University
10872,0.0,93.0,311,8.65,North Carolina State University
10873,0.0,108.0,319,8.65,North Carolina State University
10874,0.0,103.0,322,8.725000000000001,North Carolina State University
10875,0.0,106.0,314,8.8,North Carolina State University
10876,0.0,99.0,314,8.4,North Carolina State University
10877,0.0,107.0,316,8.95,North Carolina State University
10878,0.0,104.0,320,9.275,North Carolina State University
10879,0.0,100.0,319,8.25,North Carolina State University
10880,0.0,92.0,315,9.200000000000001,North Carolina State University
10881,0.0,112.0,322,7.8500000000000005,North Carolina State University
10882,0.0,110.0,314,7.8500000000000005,North Carolina State University
10883,0.0,107.0,317,8.475,North Carolina State University
10884,0.0,118.0,325,7.925,North Carolina State University
10885,0.0,112.0,330,8.875,North Carolina State University
10886,0.0,110.0,323,8.65,North Carolina State University
10887,0.0,109.0,312,8.149999999999999,North Carolina State University
10888,0.0,92.0,314,8.475,North Carolina State University
10889,0.0,109.0,316,7.75,North Carolina State University
10890,0.0,103.0,309,8.8,North Carolina State University
10891,0.0,92.0,311,9.05,North Carolina State University
10892,0.0,106.0,317,8.95,North Carolina State University
10893,0.0,100.0,319,8.075,North Carolina State University
10894,0.0,107.0,314,8.95,North Carolina State University
10895,0.0,110.0,331,7.75,North Carolina State University
10896,0.0,104.0,308,8.875,North Carolina State University
10897,0.0,110.0,324,8.475,North Carolina State University
10898,0.0,114.0,325,8.075,North Carolina State University
10899,0.0,107.0,318,8.875,North Carolina State University
10900,0.0,106.0,320,9.525,North Carolina State University
10901,0.0,94.0,308,8.725000000000001,North Carolina State University
10902,0.0,116.0,321,8.65,North Carolina State University
10903,0.0,105.0,314,8.075,North Carolina State University
10904,0.0,106.0,324,7.925,North Carolina State University
10905,0.0,112.0,322,9.275,North Carolina State University
10906,0.0,109.0,323,8.0,North Carolina State University
10907,0.0,109.0,322,9.45,North Carolina State University
10908,0.0,113.0,311,9.200000000000001,North Carolina State University
10909,0.0,110.0,315,8.95,North Carolina State University
10910,0.0,111.0,321,7.75,North Carolina State University
10911,0.0,112.0,319,8.0,North Carolina State University
10912,0.0,114.0,320,8.325,North Carolina State University
10913,0.0,102.0,316,7.375,North Carolina State University
10914,0.0,111.0,315,8.95,North Carolina State University
10915,0.0,114.0,318,8.25,North Carolina State University
10916,0.0,106.0,309,8.4,North Carolina State University
10917,24.0,94.0,318,8.725000000000001,North Carolina State University
10918,0.0,93.0,311,9.525,North Carolina State University
10919,0.0,110.0,316,8.4,North Carolina State University
10920,0.0,108.0,318,8.65,North Carolina State University
10921,0.0,114.0,336,7.25,North Carolina State University
10922,0.0,109.0,315,8.65,North Carolina State University
10923,0.0,104.21251509054326,317,8.875,North Carolina State University
10924,0.0,104.21251509054326,315,7.925,North Carolina State University
10925,0.0,112.0,320,8.325,North Carolina State University
10926,0.0,104.0,317,8.25,North Carolina State University
10927,0.0,116.0,338,6.375,North Carolina State University
10928,0.0,105.0,324,8.149999999999999,North Carolina State University
10929,0.0,105.0,308,8.875,North Carolina State University
10930,0.0,113.0,314,9.6,North Carolina State University
10931,0.0,117.0,325,8.875,North Carolina State University
10932,0.0,109.0,319,9.275,North Carolina State University
10933,0.0,110.0,322,9.45,North Carolina State University
10934,0.0,91.0,310,8.075,North Carolina State University
10935,0.0,110.0,315,8.725000000000001,North Carolina State University
10936,24.0,117.0,324,8.55,North Carolina State University
10937,0.0,109.0,311,8.8,North Carolina State University
10938,0.0,115.0,330,8.65,North Carolina State University
10939,0.0,108.0,318,9.675,North Carolina State University
10940,0.0,104.0,322,8.4,North Carolina State University
10941,0.0,105.0,318,8.4,North Carolina State University
10942,0.0,97.0,319,9.05,North Carolina State University
10943,0.0,110.0,330,8.25,North Carolina State University
10944,0.0,107.0,315,6.75,North Carolina State University
10945,0.0,117.0,321,9.125,North Carolina State University
10946,0.0,106.0,321,8.25,North Carolina State University
10947,0.0,115.0,321,8.65,North Carolina State University
10948,0.0,111.0,327,8.875,North Carolina State University
10949,0.0,103.0,311,9.350000000000001,North Carolina State University
10950,0.0,109.0,319,8.95,North Carolina State University
10951,0.0,112.0,319,8.725000000000001,North Carolina State University
10952,0.0,102.0,321,9.350000000000001,North Carolina State University
10953,0.0,118.0,330,9.275,North Carolina State University
10954,0.0,105.0,317,8.725000000000001,North Carolina State University
10955,0.0,115.0,330,9.05,North Carolina State University
10956,0.0,98.0,317,9.275,North Carolina State University
10957,0.0,113.0,325,8.25,North Carolina State University
10958,0.0,110.0,318,8.475,North Carolina State University
10959,0.0,120.0,317,8.8,North Carolina State University
10960,0.0,104.0,318,8.55,North Carolina State University
10961,0.0,111.0,322,8.075,North Carolina State University
10962,0.0,109.0,316,9.350000000000001,North Carolina State University
10963,0.0,107.0,312,8.4,North Carolina State University
10964,0.0,112.0,317,7.675,North Carolina State University
10965,0.0,109.0,322,9.525,North Carolina State University
10966,0.0,101.0,323,7.925,North Carolina State University
